RecipeID,Recipe,Recipe_category,Flavor,Yogurt_culture,Skimmed_milk,Semi_skimmed_milk,Full_fat_milk,Milk_supplier,MPC 70%,MPC 80%,Fruit_prep_40Fruit,Fruit_prep_60Fruit,Fruit_prep_supplier,Added_sugar,Aroma,Flavor_intensity ,sweetness,Fruit_intensity,Chalkiness,Color_intensity,thickness,Coating,Global Appreciation,Fat g/100g,Saturated Fatty Acids SFA g/100g,Protein g/100g,Carb (total sugars) g/100g,Calcium mg/100g,Energy kcal/100g,€/kg min,€/kg max,%Protein_cal,Source_protein,Rich_protein,Source_calcium_us,High_calcium_us,Source_calcium_eu,High_calcium_eu
REC-00476,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,65,0,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,3.26,2.45,3.68,2.46,4.4,3.52,4.59,3.94,0,0,3.1,15.5,143.8,74.3,0.64,1.19,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00477,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,65,0,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,3.15,2.48,3.69,2.73,4.53,3.41,4.74,3.76,0,0,3.1,15.5,143.8,74.3,0.64,1.19,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00478,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,65,0,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,3.04,2.5,3.69,3.04,4.75,3.5,4.42,3.64,0,0,3.1,15.5,143.8,74.3,0.64,1.19,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00479,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,65,0,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,2.98,2.41,3.69,2.24,4.8,3.38,4.44,3.84,0,0,3.1,15.5,143.8,74.3,0.64,1.19,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00480,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,65,0,0,BASF Ingredients,0,10,0,25,DAIRY & Co.,0,0,3.02,2.47,3.69,1.79,4.55,3.59,4.61,4.03,0,0,3.1,15.5,143.8,74.3,0.64,1.19,16.69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00481,Stirred_Plain,Plain,Plain,0.01,0,98.5,0,BASF Ingredients,0,1.5,0,0,WACKER & Co.,0,0,0.07,0.05,0.02,1.05,0.38,0.45,0,0.93,1.6,1.1,3.5,4.5,125,46.2,0.352,0.7776,30.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00482,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,0.73,0.64,1.39,1.95,2.37,2.85,2.74,2.53,1.4,1,3.2,8.9,132.5,61.1,0.429,0.918,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00483,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,0.81,0.57,1.4,0.34,2.57,2.89,2.36,2.51,1.4,1,3.2,8.9,132.5,61.1,0.429,0.918,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00484,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,0.87,0.56,1.39,1.38,2.47,2.76,2.42,2.57,1.4,1,3.2,8.9,132.5,61.1,0.429,0.918,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00485,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,1.03,0.62,1.38,1.92,2.7,2.78,2.52,2.52,1.4,1,3.2,8.9,132.5,61.1,0.429,0.918,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00486,Stirred_Flavored_Strawberry,Flavored,Strawberry,0.01,0,85.5,0,BASF Ingredients,0,1.5,0,10,WACKER & Co.,3,0.001,1.14,0.83,1.4,1.29,2.76,2.63,2.66,2.77,1.4,0.9,3.1,11.8,128.8,71.8,0.462,0.9612,17.27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00487,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,0.83,0.58,1.39,0.37,2.68,2.51,2.33,2.5,1.4,1,3.2,8.9,132.5,61.1,0.429,0.918,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00488,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,WACKER & Co.,0,0,1,0.57,1.39,0.44,2.4,2.94,2.58,2.6,1.4,1,3.2,8.9,132.5,61.1,0.429,0.918,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00489,Stirred_Flavored_Vanilla,Flavored,Vanilla,0.01,0,85.5,0,BASF Ingredients,0,1.5,0,10,WACKER & Co.,3,0.001,0.95,0.91,1.4,1.74,2.45,2.84,2.52,2.6,1.4,0.9,3.1,11.8,128.8,71.8,0.462,0.9612,17.27,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00490,Stirred_Plain,Plain,Plain,0.01,0,75,0,BASF Ingredients,0,25,0,0,WACKER & Co.,0,0,0.48,0.01,0.01,4.65,0.21,2.69,1.3,0.88,1.2,0.8,3.8,4.2,125,42.8,0.77,1.188,35.51,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00491,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,65,0,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,0.83,0.56,1.39,4.13,2.51,4.93,3.89,1.84,1,0.7,3.4,8.7,132.5,57.8,0.847,1.3284,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00492,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,65,0,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,1.04,0.6,1.39,4.15,2.63,4.84,3.78,1.91,1,0.7,3.4,8.7,132.5,57.8,0.847,1.3284,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00493,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,65,0,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,0.95,0.65,1.41,4.86,2.47,4.64,3.6,1.87,1,0.7,3.4,8.7,132.5,57.8,0.847,1.3284,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00494,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,65,0,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,0.75,0.6,1.39,3.25,2.66,4.78,3.82,1.99,1,0.7,3.4,8.7,132.5,57.8,0.847,1.3284,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00495,Stirred_Flavored_Strawberry,Flavored,Strawberry,0.01,0,75,0,BASF Ingredients,0,11,0,10,WACKER & Co.,4,0.001,1.19,1.07,1.4,2.5,2.47,4.4,3,2.26,1.2,0.8,3.1,12.6,127.5,73.9,0.748,1.2312,16.78,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00496,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,65,0,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,1.15,0.57,1.39,4.83,2.38,4.72,3.58,1.83,1,0.7,3.4,8.7,132.5,57.8,0.847,1.3284,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00497,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,65,0,BASF Ingredients,0,25,0,10,WACKER & Co.,0,0,0.91,0.63,1.38,3.86,2.4,4.55,3.92,1.98,1,0.7,3.4,8.7,132.5,57.8,0.847,1.3284,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00498,Stirred_Flavored_Vanilla,Flavored,Vanilla,0.01,0,75,0,BASF Ingredients,0,11,0,10,WACKER & Co.,4,0.001,1.19,1.12,1.39,3.25,2.75,4.45,3.23,2.16,1.2,0.8,3.1,12.6,127.5,73.9,0.748,1.2312,16.78,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00499,Stirred_Plain,Plain,Plain,0.01,0,85,0,BASF Ingredients,0,10,5,0,WACKER & Co.,0,0,0.32,0.36,0.43,3.1,1.89,3.12,1.94,1.64,1.4,0.9,3.4,7.5,128.8,55.8,0.517,0.9504,24.37,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00500,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,75,0,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.42,1.96,1.75,2.61,2.64,3.58,3,2.86,1.2,0.8,3.1,13.6,136.2,77.6,0.539,0.9828,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00501,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,75,0,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.26,1.96,1.75,2.5,2.41,3.49,3.12,2.88,1.2,0.8,3.1,13.6,136.2,77.6,0.539,0.9828,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00502,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,75,0,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.37,2.04,1.75,3.19,2.6,3.42,2.92,2.73,1.2,0.8,3.1,13.6,136.2,77.6,0.539,0.9828,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00503,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,75,0,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.21,1.96,1.75,2.45,2.53,3.7,2.99,2.84,1.2,0.8,3.1,13.6,136.2,77.6,0.539,0.9828,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00504,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,75,0,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.4,1.96,1.75,2.74,2.44,3.76,2.75,2.63,1.2,0.8,3.1,13.6,136.2,77.6,0.539,0.9828,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00505,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,75,0,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.35,2.05,1.75,2.25,2.67,3.49,3.17,3.06,1.2,0.8,3.1,13.6,136.2,77.6,0.539,0.9828,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00506,Stirred_Plain,Plain,Plain,0.01,0,75,0,BASF Ingredients,0,20,5,0,WACKER & Co.,0,0,0.19,0.36,0.43,3.7,1.87,3.37,2.48,1.64,1.2,0.8,3.5,7.4,128.8,54.4,0.693,1.1232,25.74,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00507,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,65,0,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.42,2.01,1.74,4.23,2.4,4.4,3.38,2.41,1,0.7,3.2,13.5,136.2,76.2,0.715,1.1556,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00508,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,65,0,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.32,1.96,1.75,2.87,2.55,4.34,3.17,2.58,1,0.7,3.2,13.5,136.2,76.2,0.715,1.1556,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00509,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,65,0,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.44,1.95,1.75,3.28,2.48,4.46,3.26,2.46,1,0.7,3.2,13.5,136.2,76.2,0.715,1.1556,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00510,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,65,0,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.5,1.96,1.75,3.88,2.74,4.13,3.44,2.59,1,0.7,3.2,13.5,136.2,76.2,0.715,1.1556,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00511,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,65,0,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.27,2.03,1.75,3.12,2.64,4.42,3.27,2.54,1,0.7,3.2,13.5,136.2,76.2,0.715,1.1556,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00512,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,65,0,BASF Ingredients,0,20,15,0,WACKER & Co.,0,0,1.2,2.03,1.75,3.86,2.57,4.41,3.52,2.48,1,0.7,3.2,13.5,136.2,76.2,0.715,1.1556,16.8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00513,Stirred_Plain,Plain,Plain,0.01,0,75,0,BASF Ingredients,0,10,15,0,WACKER & Co.,0,0,1.46,2.03,1.74,1.72,2.6,3.88,3.05,3.13,1.2,0.8,3.1,13.6,136.2,77.6,0.539,0.9828,15.98,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00514,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,65,0,BASF Ingredients,0,10,25,0,WACKER & Co.,0,0,3.65,4.95,3.37,1.9,2.68,3.75,3.5,3.99,1,0.7,2.7,19.8,143.8,99.4,0.561,1.0152,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00515,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,65,0,BASF Ingredients,0,10,25,0,WACKER & Co.,0,0,3.55,4.91,3.38,2.57,2.86,3.98,3.21,3.65,1,0.7,2.7,19.8,143.8,99.4,0.561,1.0152,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00516,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,65,0,BASF Ingredients,0,10,25,0,WACKER & Co.,0,0,3.59,5,3.38,2.8,3.05,3.85,3.44,3.66,1,0.7,2.7,19.8,143.8,99.4,0.561,1.0152,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00517,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,65,0,BASF Ingredients,0,10,25,0,WACKER & Co.,0,0,3.52,4.98,3.38,2.76,3.04,4.02,3.61,3.64,1,0.7,2.7,19.8,143.8,99.4,0.561,1.0152,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00518,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,65,0,BASF Ingredients,0,10,25,0,WACKER & Co.,0,0,3.26,4.93,3.38,3.01,2.83,3.95,3.43,3.49,1,0.7,2.7,19.8,143.8,99.4,0.561,1.0152,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00519,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,65,0,BASF Ingredients,0,10,25,0,WACKER & Co.,0,0,3.35,4.93,3.39,2.85,2.74,4.17,3.53,3.51,1,0.7,2.7,19.8,143.8,99.4,0.561,1.0152,10.87,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00520,Stirred_Plain,Plain,Plain,0.01,0,85,0,BASF Ingredients,0,10,0,5,WACKER & Co.,0,0,0.52,0.23,0.52,2.81,2.15,3.44,2.34,1.84,1.4,0.9,3.4,6.6,128.8,52.4,0.55,1.0044,25.95,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00521,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,75,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,2.01,1.1,2.44,2.41,2.77,3.94,3.55,2.99,1.2,0.8,3.1,11.1,136.2,67.4,0.627,1.1448,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00522,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,75,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.95,1.07,2.45,2.74,3.04,4.05,3.57,2.85,1.2,0.8,3.1,11.1,136.2,67.4,0.627,1.1448,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00523,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,75,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.85,1.14,2.46,3.42,2.84,4.12,3.63,2.67,1.2,0.8,3.1,11.1,136.2,67.4,0.627,1.1448,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00524,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,75,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.9,1.16,2.45,3.31,2.9,4.31,3.31,2.57,1.2,0.8,3.1,11.1,136.2,67.4,0.627,1.1448,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00525,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,75,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.71,1.16,2.44,3.25,2.77,4.06,3.62,2.71,1.2,0.8,3.1,11.1,136.2,67.4,0.627,1.1448,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00526,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,75,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,2.04,1.14,2.45,3.05,3.05,3.9,3.45,2.84,1.2,0.8,3.1,11.1,136.2,67.4,0.627,1.1448,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00527,Stirred_Plain,Plain,Plain,0.01,0,75,0,BASF Ingredients,0,20,0,5,WACKER & Co.,0,0,0.32,0.26,0.54,2.98,2.17,4.21,3.05,1.84,1.2,0.8,3.5,6.5,128.8,51,0.726,1.1772,27.45,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00528,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,65,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,1.97,1.14,2.45,3.38,2.72,4.78,3.89,2.52,1,0.7,3.2,11,136.2,66,0.803,1.3176,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00529,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,65,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,1.64,1.1,2.45,3.46,2.87,4.99,4.03,2.38,1,0.7,3.2,11,136.2,66,0.803,1.3176,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00530,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,65,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,1.89,1.16,2.44,4.02,2.92,4.73,4.07,2.48,1,0.7,3.2,11,136.2,66,0.803,1.3176,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00531,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,65,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,2.1,1.1,2.44,2.93,2.85,4.92,3.73,2.61,1,0.7,3.2,11,136.2,66,0.803,1.3176,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00532,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,65,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,1.64,1.11,2.46,4.5,2.83,4.85,4.08,2.34,1,0.7,3.2,11,136.2,66,0.803,1.3176,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00533,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,65,0,BASF Ingredients,0,20,0,15,WACKER & Co.,0,0,1.82,1.13,2.45,3.22,2.96,4.87,3.86,2.51,1,0.7,3.2,11,136.2,66,0.803,1.3176,19.39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00534,Stirred_Plain,Plain,Plain,0.01,0,75,0,BASF Ingredients,0,10,0,15,WACKER & Co.,0,0,1.97,1.1,2.45,2.4,2.73,3.89,3.42,3,1.2,0.8,3.1,11.1,136.2,67.4,0.627,1.1448,18.4,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00535,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,65,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.85,2.43,4.98,3.35,3.35,4.24,3.96,3.65,1,0.7,2.7,15.5,143.8,82.4,0.704,1.2852,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00536,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,65,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.57,2.47,4.99,1.86,3.42,4.33,3.93,4.15,1,0.7,2.7,15.5,143.8,82.4,0.704,1.2852,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00537,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,65,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.58,2.42,4.99,2.76,3.22,4.6,3.78,3.74,1,0.7,2.7,15.5,143.8,82.4,0.704,1.2852,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00538,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,65,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.85,2.41,4.99,1.74,3.22,4.25,3.78,4.14,1,0.7,2.7,15.5,143.8,82.4,0.704,1.2852,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00539,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,65,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.58,2.49,4.98,2.75,3.21,4.24,3.92,3.88,1,0.7,2.7,15.5,143.8,82.4,0.704,1.2852,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00540,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,65,0,BASF Ingredients,0,10,0,25,WACKER & Co.,0,0,4.83,2.47,5,3.45,3.09,4.75,3.88,3.51,1,0.7,2.7,15.5,143.8,82.4,0.704,1.2852,13.11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00541,Stirred_Plain,Plain,Plain,0.01,0,98.5,0,BASF Ingredients,0,1.5,0,0,DAIRY & Co.,0,0,0.02,0.08,0.01,0.81,0.59,0.2,0.44,0.94,1.6,1.1,3.5,4.5,125,46.2,0.32,0.72,30.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00542,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.47,0.62,1.02,0.36,3.29,2.13,3.35,2.65,1.4,1,3.2,8.9,132.5,61.1,0.39,0.85,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00543,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.52,0.6,1.03,1.39,3.87,2.22,3.09,2.56,1.4,1,3.2,8.9,132.5,61.1,0.39,0.85,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00544,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.56,0.57,1.02,0.64,3.44,2.16,2.99,2.59,1.4,1,3.2,8.9,132.5,61.1,0.39,0.85,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00545,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.66,0.65,1.02,1.97,4.09,2.14,2.86,2.24,1.4,1,3.2,8.9,132.5,61.1,0.39,0.85,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00546,Stirred_Flavored_Strawberry,Flavored,Strawberry,0.01,0,83.5,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,5,0.001,0.72,1.34,1.03,1.76,4.12,1.98,3.33,2.57,1.3,0.9,3,13.7,126.2,78.8,0.42,0.89,15.23,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00547,Stirred_Fruit_Pear,Fruit_jam,Pear,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.53,0.58,1.03,1.57,3.91,2,2.65,2.28,1.4,1,3.2,8.9,132.5,61.1,0.39,0.85,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00548,Stirred_Fruit_Pieces_Pear,Fruit_pieces,Pear,0.01,0,88.5,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,0,0,0.65,0.59,1.03,0.28,3.59,2.17,3.06,2.52,1.4,1,3.2,8.9,132.5,61.1,0.39,0.85,20.95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00549,Stirred_Flavored_Vanilla,Flavored,Vanilla,0.01,0,83.5,0,BASF Ingredients,0,1.5,0,10,DAIRY & Co.,5,0.001,0.6,1.39,1.03,1.33,3.42,2.18,3.05,2.86,1.3,0.9,3,13.7,126.2,78.8,0.42,0.89,15.23,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00550,Stirred_Plain,Plain,Plain,0.01,0,75,0,BASF Ingredients,0,25,0,0,DAIRY & Co.,0,0,0.31,0.06,0,4.48,0.4,1.98,1.68,0.8,1.2,0.8,3.8,4.2,125,42.8,0.7,1.1,35.51,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
REC-00551,Stirred_Fruit_Apricot,Fruit_jam,Apricot,0.01,0,65,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.53,0.58,1.03,4.1,3.71,3.87,4.59,1.99,1,0.7,3.4,8.7,132.5,57.8,0.77,1.23,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00552,Stirred_Fruit_Pieces_Apricot,Fruit_pieces,Apricot,0.01,0,65,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.67,0.58,1.03,3.64,3.96,3.88,4.37,2,1,0.7,3.4,8.7,132.5,57.8,0.77,1.23,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00553,Stirred_Fruit_Strawberry,Fruit_jam,Strawberry,0.01,0,65,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.62,0.64,1.03,4.42,3.79,3.62,4.24,2.12,1,0.7,3.4,8.7,132.5,57.8,0.77,1.23,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
REC-00554,Stirred_Fruit_Pieces_Strawberry,Fruit_pieces,Strawberry,0.01,0,65,0,BASF Ingredients,0,25,0,10,DAIRY & Co.,0,0,0.49,0.57,1.02,3.47,4.01,3.79,4.58,1.98,1,0.7,3.4,8.7,132.5,57.8,0.77,1.23,23.53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
